MetaG.module	MetaB.module	Species	delta.spearman.r
MetaG_M00001	MetaB_MEred	Streptococcus_sanguinis	-0.0057343
MetaG_M00001	MetaB_MEred	Streptococcus_sp_LPB0220	-0.00489020000000001
MetaG_M00001	MetaB_MEred	Streptococcus_sp_oral_taxon_431	-0.00593560000000001
MetaG_M00001	MetaB_MEred	Tannerella_sp_oral_taxon_HOT-286	-0.00486230000000001
MetaG_M00001	MetaB_MEred	Treponema_putidum	-0.00409080000000001
MetaG_M00001	MetaB_MEred	Treponema_sp_OMZ_838	-0.0059244
MetaG_M00001	MetaB_MEred	Veillonella_atypica	-0.00631570000000001
MetaG_M00001	MetaB_MEred	Veillonella_dispar	-0.00580700000000001
MetaG_M00001	MetaB_MEred	Veillonella_parvula	-0.00641079999999999
MetaG_M00001	MetaB_MEsalmon	Acinetobacter_baumannii	-0.00589200000000001
MetaG_M00001	MetaB_MEsalmon	Actinomyces_oris	-0.0112867
MetaG_M00001	MetaB_MEsalmon	Actinomyces_pacaensis	-0.0111357
MetaG_M00001	MetaB_MEsalmon	Actinomyces_sp_oral_taxon_897	-0.0106214
MetaG_M00001	MetaB_MEsalmon	Actinomyces_viscosus	-0.0123768
MetaG_M00001	MetaB_MEsalmon	Aggregatibacter_aphrophilus	-0.011214
MetaG_M00001	MetaB_MEsalmon	Bacteroides_heparinolyticus	-0.010381
MetaG_M00001	MetaB_MEsalmon	Campylobacter_concisus	-0.0112196
MetaG_M00001	MetaB_MEsalmon	Campylobacter_showae	-0.00985550000000002
MetaG_M00001	MetaB_MEsalmon	Capnocytophaga_gingivalis	-0.0101015
MetaG_M00001	MetaB_MEsalmon	Capnocytophaga_leadbetteri	-0.0104984
MetaG_M00001	MetaB_MEsalmon	Escherichia_coli	0.0281476
MetaG_M00001	MetaB_MEsalmon	Fusobacterium_necrophorum	-0.0094698
MetaG_M00001	MetaB_MEsalmon	Fusobacterium_periodonticum	-0.0108283
MetaG_M00001	MetaB_MEsalmon	Gardnerella_vaginalis	-0.010381
MetaG_M00001	MetaB_MEsalmon	Gemella_haemolysans	-0.0116053
MetaG_M00001	MetaB_MEsalmon	Gemella_morbillorum	-0.0104873
MetaG_M00001	MetaB_MEsalmon	Haemophilus_influenzae	-0.0085027
MetaG_M00001	MetaB_MEsalmon	Haemophilus_parahaemolyticus	-0.00816730000000002
MetaG_M00001	MetaB_MEsalmon	Haemophilus_parainfluenzae	-0.0111469
MetaG_M00001	MetaB_MEsalmon	Lachnoanaerobaculum_umeaense	-0.0106829
MetaG_M00001	MetaB_MEsalmon	Lachnospiraceae_bacterium	-0.0118569
MetaG_M00001	MetaB_MEsalmon	Lachnospiraceae_bacterium_GAM79	-0.0108115
MetaG_M00001	MetaB_MEsalmon	Lachnospiraceae_bacterium_oral_taxon_500	-0.0100736
MetaG_M00001	MetaB_MEsalmon	Lactobacillus_salivarius	-0.0115662
MetaG_M00001	MetaB_MEsalmon	Lautropia_mirabilis	-0.004746
MetaG_M00001	MetaB_MEsalmon	Leptotrichia_sp_oral_taxon_212	-0.0102636
MetaG_M00001	MetaB_MEsalmon	Leptotrichia_sp_oral_taxon_498	-0.0107276
MetaG_M00001	MetaB_MEsalmon	Leptotrichia_wadei	-0.0102413
MetaG_M00001	MetaB_MEsalmon	Megasphaera_hexanoica	-0.0138638
MetaG_M00001	MetaB_MEsalmon	Mogibacterium_diversum	-0.00951450000000001
MetaG_M00001	MetaB_MEsalmon	Moraxella_catarrhalis	-0.0481661
MetaG_M00001	MetaB_MEsalmon	Neisseria_elongata	-0.0101686
MetaG_M00001	MetaB_MEsalmon	Neisseria_meningitidis	-0.010381
MetaG_M00001	MetaB_MEsalmon	Neisseria_mucosa	-0.0111413
MetaG_M00001	MetaB_MEsalmon	Neisseria_subflava	0.0010568
MetaG_M00001	MetaB_MEsalmon	Parvimonas_micra	-0.0115215
MetaG_M00001	MetaB_MEsalmon	Porphyromonas_gingivalis	-0.0108674
MetaG_M00001	MetaB_MEsalmon	Prevotella_denticola	-0.0101462
MetaG_M00001	MetaB_MEsalmon	Prevotella_intermedia	-0.0116221
MetaG_M00001	MetaB_MEsalmon	Prevotella_jejuni	-0.0100903
MetaG_M00001	MetaB_MEsalmon	Prevotella_melaninogenica	-0.0128631
MetaG_M00001	MetaB_MEsalmon	Prevotella_oris	-0.0114264
MetaG_M00001	MetaB_MEsalmon	Pseudomonas_aeruginosa	-0.0604705
MetaG_M00001	MetaB_MEsalmon	Pseudomonas_putida	-0.00226390000000001
MetaG_M00001	MetaB_MEsalmon	Ralstonia_mannitolilytica	-0.0088046
MetaG_M00001	MetaB_MEsalmon	Rothia_dentocariosa	-0.0143502
MetaG_M00001	MetaB_MEsalmon	Rothia_mucilaginosa	-0.0101798
MetaG_M00001	MetaB_MEsalmon	Ruania_sp_HY168	-0.0120693
MetaG_M00001	MetaB_MEsalmon	Ruminococcus_bicirculans	-0.0110463
MetaG_M00001	MetaB_MEsalmon	Saccharibacteria	-0.0311883
MetaG_M00001	MetaB_MEsalmon	Schaalia_odontolytica	-0.00991700000000001
MetaG_M00001	MetaB_MEsalmon	Selenomonas_sp_oral_taxon_126	-0.0099003
MetaG_M00001	MetaB_MEsalmon	Selenomonas_sp_oral_taxon_920	-0.0109289
MetaG_M00001	MetaB_MEsalmon	Sneathia_amnii	-0.00943070000000001
MetaG_M00001	MetaB_MEsalmon	Streptococcus_gordonii	-0.0097941
MetaG_M00001	MetaB_MEsalmon	Streptococcus_intermedius	-0.010381
MetaG_M00001	MetaB_MEsalmon	Streptococcus_mitis	-0.0139756
MetaG_M00001	MetaB_MEsalmon	Streptococcus_pneumoniae	-0.0118737
MetaG_M00001	MetaB_MEsalmon	Streptococcus_salivarius	-0.0112587
MetaG_M00001	MetaB_MEsalmon	Streptococcus_sanguinis	-0.0117954
MetaG_M00001	MetaB_MEsalmon	Streptococcus_sp_LPB0220	-0.0115941
MetaG_M00001	MetaB_MEsalmon	Streptococcus_sp_oral_taxon_431	-0.0113538
MetaG_M00001	MetaB_MEsalmon	Tannerella_sp_oral_taxon_HOT-286	-0.00784860000000001
MetaG_M00001	MetaB_MEsalmon	Treponema_putidum	-0.0096599
MetaG_M00001	MetaB_MEsalmon	Treponema_sp_OMZ_838	-0.0111916
MetaG_M00001	MetaB_MEsalmon	Veillonella_atypica	-0.0112587
MetaG_M00001	MetaB_MEsalmon	Veillonella_dispar	-0.0109513
MetaG_M00001	MetaB_MEsalmon	Veillonella_parvula	-0.012388
MetaG_M00002	MetaB_MEblue	Acinetobacter_baumannii	0.00988060000000002
MetaG_M00002	MetaB_MEblue	Actinomyces_oris	0.00477660000000002
MetaG_M00002	MetaB_MEblue	Actinomyces_pacaensis	0.00426790000000002
MetaG_M00002	MetaB_MEblue	Actinomyces_sp_oral_taxon_897	0.0041002
MetaG_M00002	MetaB_MEblue	Actinomyces_viscosus	0.00397160000000002
MetaG_M00002	MetaB_MEblue	Aggregatibacter_aphrophilus	0.00472630000000002
MetaG_M00002	MetaB_MEblue	Bacteroides_heparinolyticus	0.00413930000000001
MetaG_M00002	MetaB_MEblue	Campylobacter_concisus	0.0042064
MetaG_M00002	MetaB_MEblue	Campylobacter_showae	0.0053021
MetaG_M00002	MetaB_MEblue	Capnocytophaga_gingivalis	0.0056263
MetaG_M00002	MetaB_MEblue	Capnocytophaga_leadbetteri	0.00382070000000001
MetaG_M00002	MetaB_MEblue	Escherichia_coli	0.033729
MetaG_M00002	MetaB_MEblue	Fusobacterium_necrophorum	0.00654870000000002
MetaG_M00002	MetaB_MEblue	Fusobacterium_periodonticum	0.00590590000000002
MetaG_M00002	MetaB_MEblue	Gardnerella_vaginalis	0.00389890000000001
MetaG_M00002	MetaB_MEblue	Gemella_haemolysans	0.00375360000000002
MetaG_M00002	MetaB_MEblue	Gemella_morbillorum	0.00412810000000002
MetaG_M00002	MetaB_MEblue	Haemophilus_influenzae	0.0045027
MetaG_M00002	MetaB_MEblue	Haemophilus_parahaemolyticus	0.00454180000000001
MetaG_M00002	MetaB_MEblue	Haemophilus_parainfluenzae	0.0085221
MetaG_M00002	MetaB_MEblue	Lachnoanaerobaculum_umeaense	0.00617980000000001
MetaG_M00002	MetaB_MEblue	Lachnospiraceae_bacterium	0.00319450000000002
MetaG_M00002	MetaB_MEblue	Lachnospiraceae_bacterium_GAM79	0.00573810000000002
MetaG_M00002	MetaB_MEblue	Lachnospiraceae_bacterium_oral_taxon_500	0.0125751
MetaG_M00002	MetaB_MEblue	Lactobacillus_salivarius	0.0038263
MetaG_M00002	MetaB_MEblue	Lautropia_mirabilis	0.0145038
MetaG_M00002	MetaB_MEblue	Leptotrichia_sp_oral_taxon_212	0.0046313
MetaG_M00002	MetaB_MEblue	Leptotrichia_sp_oral_taxon_498	0.00454180000000001
MetaG_M00002	MetaB_MEblue	Leptotrichia_wadei	0.00410580000000002
MetaG_M00002	MetaB_MEblue	Megasphaera_hexanoica	0.0041225
MetaG_M00002	MetaB_MEblue	Mogibacterium_diversum	0.00913710000000001
MetaG_M00002	MetaB_MEblue	Moraxella_catarrhalis	-0.0181997
MetaG_M00002	MetaB_MEblue	Neisseria_elongata	0.00433500000000001
MetaG_M00002	MetaB_MEblue	Neisseria_meningitidis	0.00421200000000002
MetaG_M00002	MetaB_MEblue	Neisseria_mucosa	0.0065096
MetaG_M00002	MetaB_MEblue	Neisseria_subflava	0.0148448
MetaG_M00002	MetaB_MEblue	Parvimonas_micra	0.00290940000000001
MetaG_M00002	MetaB_MEblue	Porphyromonas_gingivalis	0.006968
MetaG_M00002	MetaB_MEblue	Prevotella_denticola	0.00614620000000002
MetaG_M00002	MetaB_MEblue	Prevotella_intermedia	0.00707980000000002
MetaG_M00002	MetaB_MEblue	Prevotella_jejuni	0.000103100000000023
MetaG_M00002	MetaB_MEblue	Prevotella_melaninogenica	0.0064034
MetaG_M00002	MetaB_MEblue	Prevotella_oris	0.000952800000000004
MetaG_M00002	MetaB_MEblue	Pseudomonas_aeruginosa	-0.0137665
MetaG_M00002	MetaB_MEblue	Pseudomonas_putida	0.00709100000000001
MetaG_M00002	MetaB_MEblue	Ralstonia_mannitolilytica	0.00531890000000002
MetaG_M00002	MetaB_MEblue	Rothia_dentocariosa	-0.000724299999999983
MetaG_M00002	MetaB_MEblue	Rothia_mucilaginosa	0.00459770000000001
MetaG_M00002	MetaB_MEblue	Ruania_sp_HY168	0.006191
MetaG_M00002	MetaB_MEblue	Ruminococcus_bicirculans	0.00368650000000001
MetaG_M00002	MetaB_MEblue	Saccharibacteria	0.00607360000000001
MetaG_M00002	MetaB_MEblue	Schaalia_odontolytica	0.00404990000000002
MetaG_M00002	MetaB_MEblue	Selenomonas_sp_oral_taxon_126	0.00375920000000002
MetaG_M00002	MetaB_MEblue	Selenomonas_sp_oral_taxon_920	0.003748
MetaG_M00002	MetaB_MEblue	Sneathia_amnii	0.00552570000000002
MetaG_M00002	MetaB_MEblue	Streptococcus_gordonii	0.00384860000000001
MetaG_M00002	MetaB_MEblue	Streptococcus_intermedius	0.00403870000000001
MetaG_M00002	MetaB_MEblue	Streptococcus_mitis	-0.000942299999999979
MetaG_M00002	MetaB_MEblue	Streptococcus_pneumoniae	0.00247900000000001
MetaG_M00002	MetaB_MEblue	Streptococcus_salivarius	0.00671650000000001
MetaG_M00002	MetaB_MEblue	Streptococcus_sanguinis	0.00475980000000001
MetaG_M00002	MetaB_MEblue	Streptococcus_sp_LPB0220	0.00592820000000002
MetaG_M00002	MetaB_MEblue	Streptococcus_sp_oral_taxon_431	0.0043629
MetaG_M00002	MetaB_MEblue	Tannerella_sp_oral_taxon_HOT-286	0.00344050000000001
MetaG_M00002	MetaB_MEblue	Treponema_putidum	0.0046369
MetaG_M00002	MetaB_MEblue	Treponema_sp_OMZ_838	0.00416730000000001
MetaG_M00002	MetaB_MEblue	Veillonella_atypica	0.00695680000000001
MetaG_M00002	MetaB_MEblue	Veillonella_dispar	0.00450830000000002
MetaG_M00002	MetaB_MEblue	Veillonella_parvula	0.00394360000000002
MetaG_M00002	MetaB_MElightgreen	Acinetobacter_baumannii	-0.4281192
MetaG_M00002	MetaB_MElightgreen	Actinomyces_oris	-0.4214611
MetaG_M00002	MetaB_MElightgreen	Actinomyces_pacaensis	-0.4217015
MetaG_M00002	MetaB_MElightgreen	Actinomyces_sp_oral_taxon_897	-0.4217127
MetaG_M00002	MetaB_MElightgreen	Actinomyces_viscosus	-0.4220872
MetaG_M00002	MetaB_MElightgreen	Aggregatibacter_aphrophilus	-0.4225568
MetaG_M00002	MetaB_MElightgreen	Bacteroides_heparinolyticus	-0.4211983
MetaG_M00002	MetaB_MElightgreen	Campylobacter_concisus	-0.4219139
MetaG_M00002	MetaB_MElightgreen	Campylobacter_showae	-0.4231214
MetaG_M00002	MetaB_MElightgreen	Capnocytophaga_gingivalis	-0.4239432
MetaG_M00002	MetaB_MElightgreen	Capnocytophaga_leadbetteri	-0.420494
MetaG_M00002	MetaB_MElightgreen	Escherichia_coli	-0.4326474
MetaG_M00002	MetaB_MElightgreen	Fusobacterium_necrophorum	-0.4231773
MetaG_M00002	MetaB_MElightgreen	Fusobacterium_periodonticum	-0.4229425
MetaG_M00002	MetaB_MElightgreen	Gardnerella_vaginalis	-0.42164
MetaG_M00002	MetaB_MElightgreen	Gemella_haemolysans	-0.4212878
MetaG_M00002	MetaB_MElightgreen	Gemella_morbillorum	-0.4217518
MetaG_M00002	MetaB_MElightgreen	Haemophilus_influenzae	-0.4226351
MetaG_M00002	MetaB_MElightgreen	Haemophilus_parahaemolyticus	-0.4233953
MetaG_M00002	MetaB_MElightgreen	Haemophilus_parainfluenzae	-0.4254302
MetaG_M00002	MetaB_MElightgreen	Lachnoanaerobaculum_umeaense	-0.4240326
MetaG_M00002	MetaB_MElightgreen	Lachnospiraceae_bacterium	-0.4201306
MetaG_M00002	MetaB_MElightgreen	Lachnospiraceae_bacterium_GAM79	-0.423496
MetaG_M00002	MetaB_MElightgreen	Lachnospiraceae_bacterium_oral_taxon_500	-0.4191243
MetaG_M00002	MetaB_MElightgreen	Lactobacillus_salivarius	-0.4211928
MetaG_M00002	MetaB_MElightgreen	Lautropia_mirabilis	-0.4032198
MetaG_M00002	MetaB_MElightgreen	Leptotrichia_sp_oral_taxon_212	-0.4220145
MetaG_M00002	MetaB_MElightgreen	Leptotrichia_sp_oral_taxon_498	-0.421858
MetaG_M00002	MetaB_MElightgreen	Leptotrichia_wadei	-0.421886
MetaG_M00002	MetaB_MElightgreen	Megasphaera_hexanoica	-0.4219195
MetaG_M00002	MetaB_MElightgreen	Mogibacterium_diversum	-0.4252066
MetaG_M00002	MetaB_MElightgreen	Moraxella_catarrhalis	-0.3988761
MetaG_M00002	MetaB_MElightgreen	Neisseria_elongata	-0.4219139
MetaG_M00002	MetaB_MElightgreen	Neisseria_meningitidis	-0.421953
MetaG_M00002	MetaB_MElightgreen	Neisseria_mucosa	-0.4245022
MetaG_M00002	MetaB_MElightgreen	Neisseria_subflava	-0.4261961
MetaG_M00002	MetaB_MElightgreen	Parvimonas_micra	-0.4216008
MetaG_M00002	MetaB_MElightgreen	Porphyromonas_gingivalis	-0.4233842
MetaG_M00002	MetaB_MElightgreen	Prevotella_denticola	-0.4243401
MetaG_M00002	MetaB_MElightgreen	Prevotella_intermedia	-0.4208014
MetaG_M00002	MetaB_MElightgreen	Prevotella_jejuni	-0.3963325
MetaG_M00002	MetaB_MElightgreen	Prevotella_melaninogenica	-0.4190405
MetaG_M00002	MetaB_MElightgreen	Prevotella_oris	-0.4192473
MetaG_M00002	MetaB_MElightgreen	Pseudomonas_aeruginosa	-0.4038012
MetaG_M00002	MetaB_MElightgreen	Pseudomonas_putida	-0.4232053
MetaG_M00002	MetaB_MElightgreen	Ralstonia_mannitolilytica	-0.4238202
MetaG_M00002	MetaB_MElightgreen	Rothia_dentocariosa	-0.4176093
MetaG_M00002	MetaB_MElightgreen	Rothia_mucilaginosa	-0.4190628
MetaG_M00002	MetaB_MElightgreen	Ruania_sp_HY168	-0.4229649
MetaG_M00002	MetaB_MElightgreen	Ruminococcus_bicirculans	-0.4215561
MetaG_M00002	MetaB_MElightgreen	Saccharibacteria	-0.4229705
MetaG_M00002	MetaB_MElightgreen	Schaalia_odontolytica	-0.4210474
MetaG_M00002	MetaB_MElightgreen	Selenomonas_sp_oral_taxon_126	-0.4212487
MetaG_M00002	MetaB_MElightgreen	Selenomonas_sp_oral_taxon_920	-0.4213269
MetaG_M00002	MetaB_MElightgreen	Sneathia_amnii	-0.4231102
MetaG_M00002	MetaB_MElightgreen	Streptococcus_gordonii	-0.4216344
MetaG_M00002	MetaB_MElightgreen	Streptococcus_intermedius	-0.4216959
MetaG_M00002	MetaB_MElightgreen	Streptococcus_mitis	-0.4177379
MetaG_M00002	MetaB_MElightgreen	Streptococcus_pneumoniae	-0.4206114
MetaG_M00002	MetaB_MElightgreen	Streptococcus_salivarius	-0.42415
MetaG_M00002	MetaB_MElightgreen	Streptococcus_sanguinis	-0.4218021
MetaG_M00002	MetaB_MElightgreen	Streptococcus_sp_LPB0220	-0.4237587
MetaG_M00002	MetaB_MElightgreen	Streptococcus_sp_oral_taxon_431	-0.423222
MetaG_M00002	MetaB_MElightgreen	Tannerella_sp_oral_taxon_HOT-286	-0.4217686
MetaG_M00002	MetaB_MElightgreen	Treponema_putidum	-0.4223723
MetaG_M00002	MetaB_MElightgreen	Treponema_sp_OMZ_838	-0.4229425
MetaG_M00002	MetaB_MElightgreen	Veillonella_atypica	-0.4257265
MetaG_M00002	MetaB_MElightgreen	Veillonella_dispar	-0.4215226
MetaG_M00002	MetaB_MElightgreen	Veillonella_parvula	-0.4212487
MetaG_M00002	MetaB_MEred	Acinetobacter_baumannii	0.00778960000000001
MetaG_M00002	MetaB_MEred	Actinomyces_oris	0.00700129999999999
MetaG_M00002	MetaB_MEred	Actinomyces_pacaensis	0.00627459999999999
MetaG_M00002	MetaB_MEred	Actinomyces_sp_oral_taxon_897	0.00620190000000001
MetaG_M00002	MetaB_MEred	Actinomyces_viscosus	0.0069622
MetaG_M00002	MetaB_MEred	Aggregatibacter_aphrophilus	0.0071523
MetaG_M00002	MetaB_MEred	Bacteroides_heparinolyticus	0.0064758
MetaG_M00002	MetaB_MEred	Campylobacter_concisus	0.00644790000000001
MetaG_M00002	MetaB_MEred	Campylobacter_showae	0.00768340000000001
MetaG_M00002	MetaB_MEred	Capnocytophaga_gingivalis	0.00781750000000001
MetaG_M00002	MetaB_MEred	Capnocytophaga_leadbetteri	0.00614600000000001
MetaG_M00002	MetaB_MEred	Escherichia_coli	0.0355792
MetaG_M00002	MetaB_MEred	Fusobacterium_necrophorum	0.0083095
MetaG_M00002	MetaB_MEred	Fusobacterium_periodonticum	0.0081138
MetaG_M00002	MetaB_MEred	Gardnerella_vaginalis	0.0059671
MetaG_M00002	MetaB_MEred	Gemella_haemolysans	0.0059951
MetaG_M00002	MetaB_MEred	Gemella_morbillorum	0.00644230000000001
MetaG_M00002	MetaB_MEred	Haemophilus_influenzae	0.00789580000000001
MetaG_M00002	MetaB_MEred	Haemophilus_parahaemolyticus	0.007689
MetaG_M00002	MetaB_MEred	Haemophilus_parainfluenzae	0.0127091
MetaG_M00002	MetaB_MEred	Lachnoanaerobaculum_umeaense	0.00816410000000001
MetaG_M00002	MetaB_MEred	Lachnospiraceae_bacterium	0.00521240000000001
MetaG_M00002	MetaB_MEred	Lachnospiraceae_bacterium_GAM79	0.0080356
MetaG_M00002	MetaB_MEred	Lachnospiraceae_bacterium_oral_taxon_500	0.0082815
MetaG_M00002	MetaB_MEred	Lactobacillus_salivarius	0.0058609
MetaG_M00002	MetaB_MEred	Lautropia_mirabilis	0.0239568
MetaG_M00002	MetaB_MEred	Leptotrichia_sp_oral_taxon_212	0.0069678
MetaG_M00002	MetaB_MEred	Leptotrichia_sp_oral_taxon_498	0.00673860000000001
MetaG_M00002	MetaB_MEred	Leptotrichia_wadei	0.0064311
MetaG_M00002	MetaB_MEred	Megasphaera_hexanoica	0.00641990000000001
MetaG_M00002	MetaB_MEred	Mogibacterium_diversum	0.0100481
MetaG_M00002	MetaB_MEred	Moraxella_catarrhalis	-0.0172384
MetaG_M00002	MetaB_MEred	Neisseria_elongata	0.0065877
MetaG_M00002	MetaB_MEred	Neisseria_meningitidis	0.0065877
MetaG_M00002	MetaB_MEred	Neisseria_mucosa	0.00793489999999999
MetaG_M00002	MetaB_MEred	Neisseria_subflava	0.0198983
MetaG_M00002	MetaB_MEred	Parvimonas_micra	0.00631370000000001
MetaG_M00002	MetaB_MEred	Porphyromonas_gingivalis	0.0104226
MetaG_M00002	MetaB_MEred	Prevotella_denticola	0.00778960000000001
MetaG_M00002	MetaB_MEred	Prevotella_intermedia	0.0097853
MetaG_M00002	MetaB_MEred	Prevotella_jejuni	0.00638079999999999
MetaG_M00002	MetaB_MEred	Prevotella_melaninogenica	0.0043347
MetaG_M00002	MetaB_MEred	Prevotella_oris	0.00326699999999999
MetaG_M00002	MetaB_MEred	Pseudomonas_aeruginosa	-0.0112399
MetaG_M00002	MetaB_MEred	Pseudomonas_putida	0.0093549
MetaG_M00002	MetaB_MEred	Ralstonia_mannitolilytica	0.0100928
MetaG_M00002	MetaB_MEred	Rothia_dentocariosa	0.00321669999999999
MetaG_M00002	MetaB_MEred	Rothia_mucilaginosa	0.00737589999999999
MetaG_M00002	MetaB_MEred	Ruania_sp_HY168	0.00949459999999999
MetaG_M00002	MetaB_MEred	Ruminococcus_bicirculans	0.00659879999999999
MetaG_M00002	MetaB_MEred	Saccharibacteria	0.00729759999999999
MetaG_M00002	MetaB_MEred	Schaalia_odontolytica	0.00652620000000001
MetaG_M00002	MetaB_MEred	Selenomonas_sp_oral_taxon_126	0.0058106
MetaG_M00002	MetaB_MEred	Selenomonas_sp_oral_taxon_920	0.005833
MetaG_M00002	MetaB_MEred	Sneathia_amnii	0.00767219999999999
MetaG_M00002	MetaB_MEred	Streptococcus_gordonii	0.00617399999999999
MetaG_M00002	MetaB_MEred	Streptococcus_intermedius	0.00603980000000001
MetaG_M00002	MetaB_MEred	Streptococcus_mitis	0.00152839999999999
MetaG_M00002	MetaB_MEred	Streptococcus_pneumoniae	0.00562609999999999
MetaG_M00002	MetaB_MEred	Streptococcus_salivarius	0.00962879999999999
MetaG_M00002	MetaB_MEred	Streptococcus_sanguinis	0.0070684
MetaG_M00002	MetaB_MEred	Streptococcus_sp_LPB0220	0.00725290000000001
MetaG_M00002	MetaB_MEred	Streptococcus_sp_oral_taxon_431	0.00761629999999999
MetaG_M00002	MetaB_MEred	Tannerella_sp_oral_taxon_HOT-286	0.00555339999999999
MetaG_M00002	MetaB_MEred	Treponema_putidum	0.00706280000000001
MetaG_M00002	MetaB_MEred	Treponema_sp_OMZ_838	0.00578819999999999
MetaG_M00002	MetaB_MEred	Veillonella_atypica	0.0096176
MetaG_M00002	MetaB_MEred	Veillonella_dispar	0.0071243
MetaG_M00002	MetaB_MEred	Veillonella_parvula	0.0069622
MetaG_M00032	MetaB_MElavenderblush3	Acinetobacter_baumannii	-0.00331819999999999
MetaG_M00032	MetaB_MElavenderblush3	Actinomyces_oris	0.00411139999999999
MetaG_M00032	MetaB_MElavenderblush3	Actinomyces_pacaensis	0.00139999999999998
MetaG_M00032	MetaB_MElavenderblush3	Actinomyces_sp_oral_taxon_897	0.00327839999999999
MetaG_M00032	MetaB_MElavenderblush3	Actinomyces_viscosus	0.0021603
MetaG_M00032	MetaB_MElavenderblush3	Aggregatibacter_aphrophilus	0.0027026
MetaG_M00032	MetaB_MElavenderblush3	Bacteroides_heparinolyticus	0.00261310000000001
MetaG_M00032	MetaB_MElavenderblush3	Campylobacter_concisus	0.00270819999999999
MetaG_M00032	MetaB_MElavenderblush3	Campylobacter_showae	0.00281999999999999
MetaG_M00032	MetaB_MElavenderblush3	Capnocytophaga_gingivalis	0.00348519999999999
MetaG_M00032	MetaB_MElavenderblush3	Capnocytophaga_leadbetteri	0.0048493
MetaG_M00032	MetaB_MElavenderblush3	Escherichia_coli	-0.0221465
MetaG_M00032	MetaB_MElavenderblush3	Fusobacterium_necrophorum	0.00327839999999999
MetaG_M00032	MetaB_MElavenderblush3	Fusobacterium_periodonticum	0.0024063
MetaG_M00032	MetaB_MElavenderblush3	Gardnerella_vaginalis	0.00316659999999999
MetaG_M00032	MetaB_MElavenderblush3	Gemella_haemolysans	0.00327839999999999
MetaG_M00032	MetaB_MElavenderblush3	Gemella_morbillorum	0.0031834
MetaG_M00032	MetaB_MElavenderblush3	Haemophilus_influenzae	-0.00471579999999999
MetaG_M00032	MetaB_MElavenderblush3	Haemophilus_parahaemolyticus	0.0114794
MetaG_M00032	MetaB_MElavenderblush3	Haemophilus_parainfluenzae	0.00166279999999999
MetaG_M00032	MetaB_MElavenderblush3	Lachnoanaerobaculum_umeaense	0.00268019999999999
MetaG_M00032	MetaB_MElavenderblush3	Lachnospiraceae_bacterium	0.00281439999999999
MetaG_M00032	MetaB_MElavenderblush3	Lachnospiraceae_bacterium_GAM79	0.0028927
MetaG_M00032	MetaB_MElavenderblush3	Lachnospiraceae_bacterium_oral_taxon_500	0.0042008
MetaG_M00032	MetaB_MElavenderblush3	Lactobacillus_salivarius	0.00250129999999998
MetaG_M00032	MetaB_MElavenderblush3	Lautropia_mirabilis	0.00915939999999998
MetaG_M00032	MetaB_MElavenderblush3	Leptotrichia_sp_oral_taxon_212	0.00240070000000001
MetaG_M00032	MetaB_MElavenderblush3	Leptotrichia_sp_oral_taxon_498	0.00307160000000001
MetaG_M00032	MetaB_MElavenderblush3	Leptotrichia_wadei	0.00277530000000001
MetaG_M00032	MetaB_MElavenderblush3	Megasphaera_hexanoica	0.00332869999999999
MetaG_M00032	MetaB_MElavenderblush3	Mogibacterium_diversum	0.00158449999999999
MetaG_M00032	MetaB_MElavenderblush3	Moraxella_catarrhalis	0.0119993
MetaG_M00032	MetaB_MElavenderblush3	Neisseria_elongata	0.0031834
MetaG_M00032	MetaB_MElavenderblush3	Neisseria_meningitidis	0.00225539999999999
MetaG_M00032	MetaB_MElavenderblush3	Neisseria_mucosa	0.00193669999999999
MetaG_M00032	MetaB_MElavenderblush3	Neisseria_subflava	0.00569339999999999
MetaG_M00032	MetaB_MElavenderblush3	Parvimonas_micra	0.00394919999999999
MetaG_M00032	MetaB_MElavenderblush3	Porphyromonas_gingivalis	0.000220499999999985
MetaG_M00032	MetaB_MElavenderblush3	Prevotella_denticola	0.00307160000000001
MetaG_M00032	MetaB_MElavenderblush3	Prevotella_intermedia	0.00121559999999998
MetaG_M00032	MetaB_MElavenderblush3	Prevotella_jejuni	-1.99000000000171e-05
MetaG_M00032	MetaB_MElavenderblush3	Prevotella_melaninogenica	0.001087
MetaG_M00032	MetaB_MElavenderblush3	Prevotella_oris	0.00421759999999999
MetaG_M00032	MetaB_MElavenderblush3	Pseudomonas_aeruginosa	0.0195016
MetaG_M00032	MetaB_MElavenderblush3	Pseudomonas_putida	0.0035356
MetaG_M00032	MetaB_MElavenderblush3	Ralstonia_mannitolilytica	0.0124074
MetaG_M00032	MetaB_MElavenderblush3	Rothia_dentocariosa	0.0023784
